Resp.ID,Collector.ID,start.date,End.date,converse.id,dream.id,usewell.id,whenever.id,consider.ought,people.ought,expect.ought,fail.ought,educated,enjoy.intr,life.intr,exciting.intr,challenge.intr,job.instru,knowledge.instru,career.instru,money.instru,time.integr,becomelike.integr,meeting.integr,affinity.integr,improve.prof,speaking.prof,reading.prof,written.prof,listening.prof,citizen.post,interact.post,overseas.post,globalaccess.post,reconnect.comm,speakersmelb.comm,comecloser.comm,mot.qual,advantages.qual,idealfuture.qual,succ1.attrib,educ2.attrib,open3.attrib,élite4.attrib,citizen5.attrib,employable6.attrib,cultured7.attrib,interesting8.attrib,other.comment9.attrib,parents1.external,friends2.external,teachers3.external,press4.external,duty5.external,noextern6.external,other7.external,encouragement1.influence,insistence2.influence,pressure3.influence,other4.influence,transl1.sector,research2.sector,teaching3.sector,business4.sector,tourism5.sector,banking6.sector,organisation7.sector,communication8.sector,intrelations9.sector,Notsure10.sector,other11.sector,Age,Gender,L1,speak.other.L2,study.other.L2,origins,origins.specify,primary1.L2school,secondary2.L2school,CLS3.L2school,VSL4.L2school,schooL2country5.L2school,other6.L2school,L2.VCE,private.lessons1.other.ways,study.holiday2.other.ways,year.sem.abroad3.other.ways,online.course4.other.ways,other5.other.ways,degree.roleL2,other.degree.roleL2,additional.major.minor1,additional.major.minor2,additional.major.minor3,additional.major.minor4,additional.major.minor5,additional.major.minor6,additional.major.minor7,additional.major.minor8,additional.major.minor9,additional.major.minor10,additional.major.minor11,additional.major.minor12,additional.major.minor13,additional.major.minor14,additional.major.minor15,additional.major.minor16,additional.major.minor17,additional.major.minor18,additional.major.minor19,additional.major.minor20,additional.major.minor21,additional.major.minor22,additional.major.minor23,additional.major.minor24,additional.major.minor25,additional.major.minor26,additional.major.minor27,additional.major.minor28,additional.major.minor29,additional.major.minor30,additional.major.minor31,additional.major.minor32,other.major.minor33,uni1.year,language.studies1.year,beginning.level,prof,year.studyL2,Context,other.attrib.richi,other.external.richi,other.sector.richi,other.L2school.richi,other.other.ways.richi,degree,degree.role
5351759986,96358748,2017-05-08T10:45:00Z,2017-05-08T11:19:00Z,Agree,Strongly agree,Agree,Agree,Agree,Agree,Not sure,Disagree,Agree,Not sure,Disagree,Agree,Agree,Disagree,Strongly agree,Not sure,Not sure,Agree,Not sure,Agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Not sure,I have relatives in Italy on my father's side. Someday I'd like to go meet them and be able to talk to them. I'm also interested in the history and literature in Italy and I'd love to visit some of the ancient towns and cities.,I hope that learning another language will help me understand my own a little better. It makes sense to me that I should learn a language that's a part of my heritage. It also opens up the possiblity of going on exchange to Italy.,"I don't know where my future will take me. But I'd like to imagine myself travelling Italy, visiting my relatives, and maybe researching my family tree. My absolute dream outcome would be to feel at home in Italy.",0,1,1,0,0,0,1,1,QC,0,0,0,0,1,0,QC,1,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,18-25,Female,English,No,No,Yes,My father's parents were both born in Italy.,0,1,0,0,0,QC,No,0,0,0,0,NA,Bachelor of Arts with Diploma of Languages (Italian),NA,Ancient World Studies,NA,NA,NA,NA,NA,NA,NA,NA,Creative Writing,NA,NA,NA,NA,NA,NA,NA,NA,History and Philosophy of Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1st year,1st year,Italian 1 (University of Melbourne),Elementary,1- 3 years,Italian in Australia,QC,QC,NA,QC,NA,HUM,DIPLOMA
5351808107,96358748,2017-05-08T10:24:00Z,2017-05-08T13:10:00Z,Not sure,Strongly agree,Not sure,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Agree,Disagree,Agree,Not sure,Not sure,Agree,Not sure,Disagree,Strongly agree,Disagree,Agree,Not sure,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Not sure,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,"I am half Italian and want to know some of the language. My cousins were raised in a bilingual household (Italian and English) so they can speak to our Nonna in her native language. I'm not upset that I wasn't raised in the same way, but I do wish I knew simple sentences and phrases. My goal isn't to be fluent but to have a broader knowledge.","Being able to communicate in a language that isn't English would make me feel like I have the ability to communicate with a whole other population. When I've travelled, I feel like a bit of the authenticity is lost because I can only speak English- if i could speak Italian, I could communicate in a way that goes beyond that normal 'tourist' conversation.","Being able to speak Italian would enable me to live/study/work in Italy comfortably, if I ever choose to move there. I have experience working in kitchens, and cooking in an Italian kitchen in Italy is a bit of a dream of mine- speaking the language would obviously help to achieve that.",0,1,1,0,0,1,0,0,APPROACHABLE,0,0,0,0,1,0,QC,1,0,0,0,1,0,1,0,1,0,0,0,0,1,HOSPITALITY,18-25,Female,English,No,No,Yes,My dad's parents are both Sicilian- they immigrated here before they had kids. Dad is a first-generation Australian born Italian,1,0,0,0,0,NA,No,0,0,0,0,NA,Bachelor of Arts with Italian as a major,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Criminology,NA,NA,NA,Gender Studies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1st year,1st year,Italian 1 (University of Melbourne),Elementary,4-6 years,Italian in Australia,APPROACHABLE,QC,HOSPITALITY,NA,NA,HUM,MAJOR
5351820253,96358748,2017-05-08T13:23:00Z,2017-05-08T13:34:00Z,Agree,Not sure,Strongly agree,Agree,Disagree,Disagree,Disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Agree,Not sure,Strongly agree,Not sure,Not sure,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Disagree,"As a Spaniard, I have always considered Italy as ""our brother in Europe"". Every time I am in Italy I feel at home, since the people are super friendly, the weather is very similar, the landscapes and the food, Mediterranean. When I was in high school, I used to do exchanges with Italians so I visited the country often and made close friends with many Italians. The language is pretty similar aswell, which helps communication.","I do not think speaking Italian will help me in my career, unless I live in Italy (which I wouldn't mind, for some time).","Probably since I have so many Italian friends, it will help me feel even closer to them. But I do not learn it thinking in a proffessional matter. I just think it is a beautiful language, from a beautiful country and very nice people, that's my motivation.",0,1,1,0,1,0,1,1,NA,0,1,0,0,1,0,NA,1,0,0,0,1,0,0,0,1,0,0,0,1,0,NA,18-25,Female,Spanish,"English, German, French, Dutch","German, English",No,NA,0,0,0,0,0,NA,NA,0,0,0,0,STUDY.HOLIDAY,Bachelor of Arts with Italian as a minor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,German,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3rd year,1st year,Italian 1 (University of Melbourne),Intermediate,0 years,Italian in Australia,NA,NA,NA,NA,STUDY.HOLIDAY,HUM,MINOR
5351833181,96358748,2017-05-08T13:58:00Z,2017-05-08T14:04:00Z,Strongly agree,Strongly agree,Disagree,Strongly agree,Disagree,Disagree,Disagree,Disagree,Disagree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Not sure,Not sure,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Agree,Agree,"I really love the language and the country, and would like to live there one day.","I will be able to work as a translator in the future, and have it as a backup if I need. Also i think that its really important for people to learn about different cultures around the world.","I want to live there, so an important one!",0,0,1,0,1,0,0,0,NA,0,0,0,0,0,1,NA,0,0,0,0,1,0,0,0,1,0,0,1,1,0,NA,18-25,Female,English,No,No,No,NA,0,0,0,0,0,NA,NA,0,0,0,0,NA,Bachelor of Arts with Italian as a minor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Criminology,NA,NA,NA,NA,NA,NA,NA,History and Philosophy of Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1st year,1st year,Italian 1 (University of Melbourne),Elementary,0 years,Italian in Australia,NA,NA,NA,NA,NA,HUM,MINOR
5351848568,96358748,2017-05-08T14:40:00Z,2017-05-08T14:58:00Z,Agree,Not sure,Disagree,Disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Strongly agree,Not sure,Agree,Agree,Not sure,Agree,Disagree,Not sure,Agree,Disagree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Not sure,I travelled around Italia for half a month during last summer holiday. I was so impressed by Italian culture and really loved the country. That's why I choose Italian as my breadth subject.,Some English words and Italians words are similar.,"It will be my hobby; an access to European culture. It will be of help when travelling around Europe. Also, it could help me make friends with people in Melbourne with Italian backgrounds. Because there are so many Italian-background Melbournians.",0,0,1,0,1,0,1,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,18-25,Female,Mandarin,English; Japanese,Japanese,No,NA,0,0,0,0,0,NA,NA,0,0,0,0,NA,Bachelor of Arts with Italian as a minor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Japanese,NA,NA,Media and Communications,NA,NA,NA,NA,NA,NA,NA,NA,3rd year,1st year,Italian 1 (University of Melbourne),Elementary,0 years,Italian in Australia,NA,NA,NA,NA,NA,HUM,MINOR
5351911005,96358748,2017-05-08T17:29:00Z,2017-05-08T17:35:00Z,Not sure,Agree,Agree,Agree,Not sure,Disagree,Disagree,Disagree,Agree,Strongly agree,Not sure,Agree,Agree,Disagree,Agree,Disagree,Strongly disagree,Agree,Not sure,Strongly agree,Not sure,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,18-25,Female,English,No,No,Yes,NA,0,0,0,0,0,NA,NA,0,0,0,0,NA,Bachelor of Science with Italian as a minor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1st year,Italian 1 (University of Melbourne),Elementary,0 years,Italian in Australia,NA,NA,NA,NA,NA,SCI,MINOR
5351912678,96358748,2017-05-08T17:31:00Z,2017-05-08T17:42:00Z,Strongly agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Not sure,Agree,Strongly agree,Not sure,Agree,Not sure,Not sure,Strongly agree,Not sure,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,"Half of my family is Italian, my parents both speak Italian and by learning, it means I can become closer to my family.",I think being monolingual has a certain stigma and by learning Italian it shows that you want to broaden your knowledge and are open to other cultures.,I would like to study in Italian and live with my Italian family. They do not speak English so Italian would allow me to communicate with them effectively.,0,0,1,0,1,1,1,1,NA,1,1,0,0,1,0,NA,1,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,18-25,Female,I,NA,No,Yes,Italian origins.,1,1,0,0,0,NA,No,0,0,0,0,NA,Bachelor of Arts with Italian as a minor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Linguistics and Applied Linguistics,NA,NA,Politics and International Studies,NA,NA,NA,NA,NA,NA,1st year,1st year,Italian 1 (University of Melbourne),Elementary,more than 6 years,Italian in Australia,NA,NA,NA,NA,NA,HUM,MINOR
5351978334,96358748,2017-05-08T19:33:00Z,2017-05-08T19:54:00Z,Agree,Strongly agree,Agree,Disagree,Disagree,Disagree,Strongly disagree,Disagree,Disagree,Strongly agree,Disagree,Strongly agree,Agree,Not sure,Agree,Agree,Disagree,Strongly agree,Not sure,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,"I am required to complete breadth subjects outside of the Science faculty, so I thought Italian would be the most rewarding subject I could undertake since I am from Italian heritage.",If I am able to speak Italian proficiently by the time I finish university I would be able to converse better than I currently can with Italian relatives in Australia and overseas.,I think that knowing the Italian language to a high degree will enhance my experiences when I go to Italy to visit family and explore their culture.,0,1,0,0,0,1,1,1,WELL.ROUNDED,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENGINEERING,18-25,Male,English,No,No,Yes,All four of my grandparents (and many generations before) were from Sicily,0,0,0,0,0,NA,NA,0,0,0,0,NA,"Other (please specify your degree and whether Italian is a major, minor or breadth subject)",Bachelor of Science with Italian as breadth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1st year,1st year,Italian 1 (University of Melbourne),Elementary,0 years,Italian in Australia,WELL.ROUNDED,NA,ENGINEERING,NA,NA,SCI,BREADTH
5352045268,96358748,2017-05-08T21:32:00Z,2017-05-08T21:42:00Z,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Not sure,Not sure,Disagree,Strongly agree,Not sure,Strongly agree,Strongly agree,Not sure,Agree,Not sure,Not sure,Strongly agree,Agree,Agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Not sure,Strongly agree,Agree,Strongly agree,Agree,Agree,I have always wanted to learn Italian because I have a strong Italian heritage. It was not offered at the high school i attended so I was very disappointed but when the opportunity arisen at uni I was motivated to give it a go and explore my culture further.,To become more diverse and cultured.,It may help me if I ever decide to take my career in music to Italy if I wish to play in Italian Orchestras. It will help me understand pieces written in Italian and it will also bring me closer to my relatives who are Italian and speak little English.,0,0,1,0,1,0,1,0,NA,1,0,0,0,1,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTERTAINMENT,18-25,Female,English,No,No,Yes,italian,1,0,0,0,0,NA,No,0,0,0,0,NA,"Other (please specify your degree and whether Italian is a major, minor or breadth subject)",bachelor of music with italian as a breadth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Music,1st year,1st year,Italian 1 (University of Melbourne),Elementary,Less than a year,Italian in Australia,NA,NA,ENTERTAINMENT,NA,NA,HUM,BREADTH
5352949705,96358748,2017-05-09T14:34:00Z,2017-05-09T14:41:00Z,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Strongly agree,Agree,Agree,Agree,Strongly agree,Not sure,Agree,Not sure,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Strongly agree,So I can travel Europe or live in Europe with ease,Knowing another culture and knowing learning a lot in a short amount of time,"I hope to live in Europe, hopefully germany, just knowing another european language should help me while I am in Europe",0,1,1,0,1,0,1,1,NA,0,0,0,0,0,0,QC,0,0,1,0,1,0,0,0,0,0,0,0,0,0,HEALTH,18-25,Female,English,German,German,No,NA,0,0,0,0,0,NA,NA,0,0,0,0,NA,Bachelor of Arts with Italian as a minor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,German,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2nd year,1st year,Italian introductory (Monash),Elementary,0 years,Italian in Australia,NA,QC,HEALTH,NA,NA,HUM,MINOR
5352949708,96358748,2017-05-09T14:34:00Z,2017-05-09T14:51:00Z,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Disagree,Disagree,Disagree,Strongly agree,Not sure,Agree,Strongly agree,Not sure,Agree,Agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Not sure,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Agree,"I like travel, and I also like to learn different language.","They both come from Latin, so there are some similar between both language.",Talk with different people in business.,1,1,1,0,1,1,1,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,18-25,Female,Chinese,English,No,No,NA,0,0,0,0,0,NA,NA,0,0,0,0,NA,"Other (please specify your degree and whether Italian is a major, minor or breadth subject)",Bachelor of business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2nd year,1st year,Italian 1 (University of Melbourne),Elementary,0 years,Italian in Australia,NA,NA,NA,NA,NA,SCI,NA
5352949795,96358748,2017-05-09T14:33:00Z,2017-05-09T14:41:00Z,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Not sure,Disagree,Disagree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Not sure,Not sure,Strongly agree,Not sure,Strongly agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Disagree,Agree,Agree,To learn a language other than English,Allows me to communicate with people who do not speak English well or at all. Provides possibilities for further job opportunities. Allows me to gain a broader understanding of the Italian culture.,"Possibly will help in communicating with Italian students through teaching English, if not then it is handy to have just for general communication.",1,1,1,0,1,1,0,0,NA,0,0,1,0,0,0,NA,1,0,0,0,0,0,1,0,1,0,0,0,1,0,NA,18-25,Female,English,No,No,No,NA,0,1,0,0,0,NA,No,0,0,0,0,NA,Bachelor of Arts with Italian as a minor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Politics and International Studies,NA,NA,NA,NA,NA,NA,2nd year,1st year,Italian introductory (Monash),Elementary,4-6 years,Italian in Australia,NA,NA,NA,NA,NA,HUM,MINOR
5352950146,96358748,2017-05-09T14:35:00Z,2017-05-09T14:41:00Z,Strongly agree,Agree,Strongly agree,Disagree,Strongly agree,Strongly agree,Disagree,Disagree,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Not sure,Disagree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Disagree,Agree,Strongly agree,"To be able to communicate in another language, other than English and to understand the historical context of the language.",To be able to learn about the culture as well as just the grammatical aspect of the language.,"As I am studying psychology, I will be able to assist in the treatment of Italian immigrants.",0,1,1,0,1,0,1,0,NA,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEALTH,18-25,Female,English,No,No,No,NA,0,1,0,0,0,NA,Yes,0,1,0,0,NA,"Other (please specify your degree and whether Italian is a major, minor or breadth subject)",Psychology with Italian as a subject,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Psychology,NA,NA,NA,NA,NA,1st year,1st year,Italian introductory (Monash),Upper-intermediate,more than 6 years,Italian in Australia,NA,NA,HEALTH,NA,NA,SCI,ELECTIVE
5352951298,96358748,2017-05-09T14:37:00Z,2017-05-09T17:44:00Z,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Disagree,Strongly agree,Agree,Agree,Not sure,Disagree,Agree,Not sure,Not sure,NA,Not sure,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,Not sure,Agree,Not sure,Strongly agree,Strongly agree,Strongly agree,To an extent I was motivated by my mother. She was born and immigrated to Australia and learned English when she was in Primary School. I hadn't the chance to learn it consistently so University opened up that option.,The ability to communicate for one thing and the ability to gain opportunities through this.,I hope to make something of it in my career yet it will always have a social influence.,0,1,1,0,0,1,0,1,NA,1,0,0,0,1,0,NA,1,0,1,0,0,0,0,0,0,0,0,1,0,0,NA,18-25,Female,English,No,No,Yes,NA,0,0,0,0,0,NA,NA,0,0,0,0,NA,Bachelor of Arts with Diploma of Languages (Italian),NA,NA,NA,NA,Art History,NA,NA,NA,NA,NA,NA,NA,NA,English and Theatre Studies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Media and Communications,NA,Politics and International Studies,NA,NA,NA,NA,NA,NA,1st year,1st year,Italian introductory (Monash),Intermediate,0 years,Italian in Australia,NA,NA,NA,NA,NA,HUM,DIPLOMA
5352951646,96358748,2017-05-09T14:38:00Z,2017-05-09T14:42:00Z,Strongly agree,Agree,Not sure,Agree,Agree,Agree,Disagree,Not sure,Strongly disagree,Agree,Not sure,Not sure,Agree,Not sure,Agree,Not sure,Not sure,Disagree,Not sure,Agree,Not sure,Agree,Strongly agree,Agree,Agree,Agree,Disagree,Agree,Not sure,Agree,Agree,Strongly agree,Agree,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Italian in Australia,NA,NA,NA,NA,NA,NA,NA
5352952709,96358748,2017-05-09T14:41:00Z,2017-05-09T14:51:00Z,Strongly agree,Strongly agree,Strongly agree,Agree,Not sure,Disagree,Strongly disagree,Strongly disagree,Disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Not sure,Strongly agree,Not sure,Strongly agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Not sure,Strongly agree,Agree,My main motivation for learning Italian is being able to communicate with the wider Australian community and global community even. Although English is the Lingua Franca I think it's important to learn other languages and their cultures to connect better with more people. I also speak French and so Italian came pretty naturally after that.,I get the learn the culture of the language and I can connect with the people who natively speak it on a deeper level. I find it ignorant for people to not learn languages just because they think that everyone should learn English,I hope to work for the United Nations as a translator or a human rights officer so Italian will help me to expand my job prospects in different countries,1,1,1,0,1,1,1,1,NA,0,0,0,0,0,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NA,18-25,Female,English,French,No,No,NA,1,0,0,0,0,NA,No,0,0,0,1,NA,"Other (please specify your degree and whether Italian is a major, minor or breadth subject)",Bachelor of Global Studies with Italian as an elective,NA,Anthropology,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Politics and International Studies,NA,NA,NA,NA,NA,Leadership for Social Change,1st year,1st year,Italian introductory (Monash),Elementary,Less than a year,Italian in Australia,NA,NA,NA,NA,NA,HUM,ELECTIVE
5352952853,96358748,2017-05-09T14:39:00Z,2017-05-09T14:56:00Z,Not sure,Not sure,Not sure,Not sure,Disagree,Disagree,Disagree,Strongly disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Not sure,Agree,Not sure,Agree,Not sure,Agree,Agree,Agree,Agree,Agree,Not sure,Agree,Agree,Agree,Disagree,Agree,Agree,"I enjoy languages, my university doesn't really offer many languages, I already have studied French in high school, I'm studying Art History - so Italian seems like a relevant choice in language, and I think it would be fun to study in Italian or take an internship.","Able to communicate more, become more knowledgable, worldly.  We're pretty spoiled that English is a really widely spoken language, so I think its nice to gain insight into other linguistic aspects of the world.","I don't think it's going to play an incredibly vital role in my future, maybe I'll do an art internship in Italy.",0,1,1,0,1,1,1,1,NA,0,0,0,0,0,1,QC,0,0,0,0,0,1,0,0,1,0,0,1,0,0,CULTURE,18-25,Female,English,No,No,No,NA,0,0,0,0,0,NA,NA,0,0,0,0,NA,"Other (please specify your degree and whether Italian is a major, minor or breadth subject)",Bachelor of Art History and Curating (with Italian as an elective),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2nd year,1st year,Italian introductory (Monash),Elementary,0 years,Italian in Australia,NA,QC,CULTURE,NA,NA,HUM,ELECTIVE
5352955982,96358748,2017-05-09T14:50:00Z,2017-05-09T15:02:00Z,Agree,Agree,Not sure,Agree,Agree,Not sure,Disagree,Strongly disagree,Disagree,Strongly agree,Not sure,Agree,Strongly agree,Disagree,Agree,Disagree,Disagree,Agree,Not sure,Agree,Not sure,Agree,Strongly agree,Agree,Agree,Agree,Not sure,Not sure,Agree,Agree,Agree,Disagree,Disagree,I have always wanted to learn another language and my family is Italian so I thought I may as well try and learn a bit about my heritage aswell,Being able to diversify your skill set with a skill that could be used in daily life,Potential to travel to Italian speaking places and feel confident to talk and really learn from people,0,0,1,0,0,0,1,1,NA,1,0,0,0,0,0,QC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,HEALTH,18-25,Female,English,No,No,Yes,My mother is Italian,0,0,0,0,0,NA,NA,0,0,0,0,NA,Bachelor of Science with Italian as a minor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Psychology,NA,NA,NA,NA,Biology,1st year,1st year,Italian introductory (Monash),Elementary,0 years,Italian in Australia,NA,QC,HEALTH,NA,NA,SCI,MINOR
5352973583,96358748,2017-05-09T15:39:00Z,2017-05-09T16:00:00Z,Strongly agree,Agree,Agree,Strongly agree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Not sure,Agree,Agree,Not sure,Agree,Not sure,Not sure,Strongly agree,Not sure,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Not sure,Disagree,Agree,Not sure,My main motivation for studying Italian is being able to communicate with people in Italy as it is one of my favourite countries and I see myself spending a lot of time there.,I think the main advantages would be that I can widen my horizons and be able to understand Italian culture better. Learning Italian at university could help me get by in an Italian speaking country and help me interpret other romance languages that are similar to it.,"I've been to Italy five times and my favourite city in the world is Florence. I plan on going to Italy often in the future as I have many friends in Europe and every year we get together in a small town, an hour from Milan, to enjoy the summer holidays. So I do see Italian playing quite a big role in my life. Understanding the locals, being able to order my own sandwich and being able to talk to my friends in their language are some things that I want to be able to do. I see myself living in Italy for at least a few years.",0,1,1,0,1,0,1,1,NA,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,18-25,Female,English,Hindi,No,No,NA,0,0,0,0,0,NA,NA,0,0,0,0,NA,"Other (please specify your degree and whether Italian is a major, minor or breadth subject)",Bachelor of commerce with Italian as a breadth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1st year,1st year,Italian 1 (University of Melbourne),Elementary,0 years,Italian in Australia,NA,NA,NA,NA,NA,SCI,BREADTH
