Resp.ID,Collector.ID,start.date,End.date,converse.id,dream.id,usewell.id,whenever.id,consider.ought,people.ought,expect.ought,educated,fail.ought,enjoy.intr,life.intr,exciting.intr,challenge.intr,job.instru,knowledge.instru,career.instru,money.instru,time.integr,becomelike.integr,meeting.integr,affinity.integr,improve.prof,speaking.prof,reading.prof,written.prof,listening.prof,citizen.post,interact.post,overseas.post,globalaccess.post,reconnect.comm,speakersmelb.comm,comecloser.comm,mot.qual,advantages.qual,idealfuture.qual,succ1.attrib,educ2.attrib,open3.attrib,élite4.attrib,citizen5.attrib,employable6.attrib,cultured7.attrib,interesting8.attrib,other.comment9.attrib,parents1.external,friends2.external,teachers3.external,press4.external,duty5.external,noextern6.external,other7.external,encouragement1.influence,insistence2.influence,pressure3.influence,other4.influence,transl1.sector,research2.sector,teaching3.sector,business4.sector,tourism5.sector,banking6.sector,organisation7.sector,communication8.sector,intrelations9.sector,Notsure10.sector,other11.sector,Age,Gender,L1,speak.other.L2,study.other.L2,origins,origins.specify,primary1.L2school,secondary2.L2school,CLS3.L2school,VSL4.L2school,schooL2country5.L2school,other6.L2school,L2.VCE,private.lessons1.other.ways,study.holiday2.other.ways,year.sem.abroad3.other.ways,online.course4.other.ways,other5.other.ways,arts.major.degree1,arts.minor.breadth.degree2,arts.breadth.degree3,arts.diploma.degree3,science.major.degree4,science.minor.breadth5,science.breadth.degree6,other.degree.7,additional.major.minor1,additional.major.minor2,additional.major.minor3,additional.major.minor4,additional.major.minor5,additional.major.minor6,additional.major.minor7,additional.major.minor8,additional.major.minor9,additional.major.minor10,additional.major.minor11,additional.major.minor12,additional.major.minor13,additional.major.minor14,additional.major.minor15,additional.major.minor16,additional.major.minor17,additional.major.minor18,additional.major.minor19,additional.major.minor20,additional.major.minor21,additional.major.minor22,additional.major.minor23,additional.major.minor24,additional.major.minor25,additional.major.minor26,additional.major.minor27,additional.major.minor28,additional.major.minor29,additional.major.minor30,additional.major.minor31,additional.major.minor32,other.major.minor33,uni1.year,language.studies1.year,beginning.level,prof,year.studyL2,Context,other.attrib.richi,other.external.richi,other.sector.richi,other.L2school.richi,other.other.ways.richi,degree,degree.role
5354350473,97084573,2017-05-10T23:38:00Z,2017-05-10T23:47:00Z,Not sure,Not sure,Agree,Not sure,Agree,Not sure,Disagree,Agree,Disagree,Agree,Strongly disagree,Agree,Disagree,Disagree,Agree,Strongly disagree,Not sure,Disagree,Strongly disagree,Not sure,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Agree,I had started it and wanted to continue,Can speak it more,Can speak it,0,1,0,0,0,0,1,0,NA,1,1,1,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,18-25,Female,English,No,No,No,NA,0,1,0,0,0,NA,Yes,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Science with german as elective,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathematics,1st year,1st year,German introductory 1 (Monash University),Upper-intermediate,4-6 years,German in Australia,NA,NA,NA,NA,NA,SCI,ELECTIVE
5354674032,97084573,2017-05-11T04:15:00Z,2017-05-11T04:22:00Z,Agree,Agree,Not sure,Not sure,Not sure,Not sure,Disagree,Agree,Disagree,Not sure,Not sure,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Not sure,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Not sure,Not sure,"I have german heritage, I would like to be bilingual, I think it will help me get a better job.",Ability to provide evidence of studying a language at a high level to show possible future employers.,Ease of communication if I travel to German speaking countries for work or pleasure.,0,1,0,0,0,1,0,0,NA,0,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,18-25,Female,English,No,No,Yes,My grandparents were German,0,0,0,0,0,NA,No,NA,0,0,NA,NA,NA,Bachelor of Arts with German as a minor/breadth subject,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Creative Writing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Linguistics and Applied Linguistics,NA,Philosophy,NA,NA,NA,NA,NA,NA,NA,1st year,1st year,German introductory 1 (Monash University),Elementary,0 years,German in Australia,NA,NA,NA,NA,NA,HUM,MINOR.BREADTH
5355056243,97084573,2017-05-11T13:05:00Z,2017-05-11T13:13:00Z,Agree,Agree,Agree,Agree,Not sure,Not sure,Disagree,Strongly agree,Disagree,Strongly agree,Not sure,Strongly agree,Agree,Not sure,Strongly agree,Strongly agree,Not sure,Strongly agree,Not sure,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Not sure,Agree,I have been to Germany and Austria and had work in Berlin as a composer so I would like to have the opportunity to go back to german speaking countries with the ability to make more contacts and opportunities.,German is a widely used language and also an important one in my field of music.,"Hopefully I will study or work in a german speaking country, even for a short time, and always have a connection with that part of the world.",1,1,1,0,1,0,1,0,NA,0,0,1,0,0,0,QC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTERTAINMENT,18-25,Female,English,No,No,No,NA,1,0,0,0,0,NA,NA,0,0,0,1,M.ONLINE.COURSE,NA,Bachelor of Arts with German as a minor/breadth subject,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Music,3rd year,1st year,German introductory 1 (Monash University),Elementary,0 years,German in Australia,NA,QC,ENTERTAINMENT,NA,M.ONLINE.COURSE,HUM,MINOR.BREADTH
5355082800,97084573,2017-05-11T14:10:00Z,2017-05-11T14:28:00Z,Strongly agree,Agree,Strongly agree,Not sure,Strongly disagree,Not sure,Strongly disagree,Disagree,Strongly disagree,Strongly agree,Disagree,Strongly agree,Strongly agree,Not sure,Strongly agree,Agree,Not sure,Strongly agree,Disagree,Strongly agree,Not sure,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Not sure,"My main motivation for studying German is to be able to speak a second language. This motivates me because so many people in the world can speak several languages, it is frustrating being limited to just one.",One of the advantages of learning at a university level is the opportunity for studying overseas and experiencing new cultures.,"It is impossible to say whether learning German will have a role to play in my future employment. But for my own personal development into the future, it plays a significant role.",0,1,1,0,0,0,0,0,NA,0,0,0,0,1,0,QC,0,0,0,1,0,0,0,0,0,0,1,0,1,0,NA,18-25,Male,English,No,No,Yes,NA,0,0,0,0,0,NA,No,NA,0,0,NA,NA,NA,Bachelor of Arts with German as a minor/breadth subject,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Politics and International Studies,NA,NA,NA,NA,NA,NA,2nd year,1st year,German introductory 1 (Monash University),Elementary,0 years,German in Australia,NA,QC,NA,NA,NA,HUM,MINOR.BREADTH
5356165807,97084573,2017-05-12T17:12:00Z,2017-05-12T17:24:00Z,Agree,Agree,Agree,Not sure,Disagree,Disagree,Disagree,Disagree,Disagree,Strongly agree,Disagree,Strongly agree,Agree,Not sure,Agree,Not sure,Agree,Agree,Agree,Agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Agree,Agree,Agree,Strongly disagree,Not sure,Not sure,"I enjoy the challenge of learning languages and foresee myself living and travelling in German speaking nations in the future. 
I also enjoy being able to communicate with people in their native language and not always rely on others to be able to speak English.","Learning any language, at university level or not, provides you with an insight into new cultures and people. Being able to communicate with others who may not speak English is a significant advantage in life.","I'm unsure about that at this point. I'm learning German more for the enjoyment of learning languages and because it is something that comes easy to me. I do see myself travelling a lot in the near future, with which the knowledge of German can certainly help.",0,1,1,0,0,1,1,1,NA,0,0,0,0,0,1,M.NO.EXTERNAL.FACTORS,0,0,0,1,1,0,0,0,0,0,1,1,0,0,NA,18-25,Male,English,French,French,No,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,Bachelor of Arts with German as a minor/breadth subject,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,French,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1st year,1st year,German introductory 1 (Monash University),Elementary,0 years,German in Australia,NA,M.NO.EXTERNAL.FACTORS,NA,NA,NA,HUM,MINOR.BREADTH
5357771749,97084573,2017-05-15T10:03:00Z,2017-05-15T10:07:00Z,Agree,Strongly agree,Not sure,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Not sure,Agree,Agree,Agree,Not sure,Strongly agree,Agree,Agree,Not sure,Agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Not sure,Agree,Agree,Not sure,Agree,Not sure,Not sure,I really want to become fluent in another language and with German I can speak with relatives in the Netherlands.,"Not many people in Australia learn another language, so by studying German it opens up more job possibilities.",I would like to teach German to secondary school students.,0,0,1,0,0,1,1,0,NA,1,0,0,0,0,0,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,18-25,Female,English,No,No,No,NA,0,1,0,0,0,NA,Yes,NA,0,0,NA,NA,Bachelor of Arts with German as a major,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1st year,1st year,German proficient 1 (Monash University),Intermediate,4-6 years,German in Australia,NA,NA,NA,NA,NA,HUM,MAJOR
5357773199,97084573,2017-05-15T10:08:00Z,2017-05-15T10:13:00Z,Not sure,Agree,Agree,Agree,Not sure,Agree,Agree,Agree,Not sure,Agree,Not sure,Agree,Agree,Agree,Agree,Agree,Not sure,Agree,Disagree,Agree,Not sure,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Not sure,Not sure,I think its important to learn another language and I also hope it will make me more employable.,I think the main advantage is I will be able to speak two languages that are spoken in multiple countries around the world.,"I hope to work overseas, maybe Germany.",0,1,1,0,1,1,1,0,NA,1,0,1,0,0,0,NA,1,0,0,0,0,0,1,0,0,0,1,1,1,0,NA,18-25,Female,English,No,No,No,NA,0,1,0,0,0,NA,Yes,NA,0,0,NA,NA,NA,NA,NA,Bachelor of Arts with Diploma of Languages (German),NA,NA,NA,NA,NA,NA,NA,Art History,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,History and Philosophy of Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1st year,1st year,German proficient 1 (Monash University),Upper-intermediate,4-6 years,German in Australia,NA,NA,NA,NA,NA,HUM,DIPLOMA
5357782987,97084573,2017-05-15T10:38:00Z,2017-05-15T10:43:00Z,Strongly agree,Strongly agree,Agree,Agree,Not sure,Not sure,Disagree,Disagree,Not sure,Agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Not sure,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Not sure,Agree,Strongly agree,Not sure,Strongly agree,Agree,Agree,"To open career-opportunities, speak to family.",To widen understanding of different language and culture and help speaking to Germans who may not understand English.,"International jobs, working in Aus where they need german speakers, international law.",0,1,0,0,0,1,1,1,NA,1,0,0,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,1,0,1,0,LAW,18-25,Female,English,No,No,Yes,German father,0,1,1,0,0,NA,Yes,0,0,0,0,EXCHANGE,NA,NA,NA,NA,NA,NA,NA,Arts / Law with German major.,NA,NA,NA,NA,NA,NA,NA,NA,NA,Creative Writing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1st year,1st year,German proficient 1 (Monash University),Intermediate,more than 6 years,German in Australia,NA,NA,LAW,NA,EXCHANGE,HUM,MAJOR
5357785766,97697150,2017-05-15T10:46:00Z,2017-05-15T10:52:00Z,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Disagree,Disagree,Strongly agree,Not sure,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Not sure,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,My family is from Germany and I need to be able to communicate effectively with them (not all of them speak English).,German is a useful language in Europe and being bilingual affords career advantages.,"Possibly working in Europe, definately visiting and conversation with German relatives.",0,1,1,0,1,1,1,0,NA,1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,18-25,Female,English,No,No,Yes,"Born in Germany, paternal family links.",1,1,0,0,0,NA,No,0,0,0,0,HERITAGE,NA,NA,NA,NA,NA,NA,NA,"Bachelor of Global Studies, German as minor.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,International Relations.,1st year,1st year,German proficient 1 (Monash University),Upper-intermediate,more than 6 years,German in Australia,NA,NA,NA,NA,HERITAGE,HUM,MINOR
5357787760,97697150,2017-05-15T10:52:00Z,2017-05-15T10:56:00Z,Strongly agree,Strongly agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Strongly agree,Disagree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Not sure,Strongly agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Disagree,Agree,Not sure,I enjoy the challenge of learning a new language.,Able to develop my German to a proficient standard of speaking and writing.,I may become a German teacher if I continue with the course I am doing.,1,1,1,0,1,1,1,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,18-25,Female,English,No,No,No,NA,0,1,0,0,0,NA,Yes,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bachelor of Education with German as a major.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Linguistics and Applied Linguistics,NA,NA,NA,NA,NA,NA,NA,NA,NA,1st year,1st year,German proficient 1 (Monash University),Upper-intermediate,4-6 years,German in Australia,NA,NA,NA,NA,NA,HUM,MAJOR
5357789335,97697150,2017-05-15T10:57:00Z,2017-05-15T11:02:00Z,Not sure,Not sure,Disagree,Not sure,Agree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Not sure,Strongly agree,Strongly agree,Agree,Agree,Agree,Not sure,Disagree,Disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Strongly disagree,Not sure,Not sure,I found it fun in high school and have always loved the idea of being bilingual.,"It would really help if I wanted to work in Germany, especially as I am also studying Engineering, so there are many opportunities overseas.","I'm truly not sure. I hope to have some good German friends but so many Germans, especially those in Australia, are fluent in English anyway.",0,0,1,0,1,1,1,1,NA,0,0,0,0,0,1,QC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENGINEERING,18-25,Female,English,No,No,No,NA,1,1,0,0,0,NA,Yes,NA,0,0,NA,NA,NA,Bachelor of Arts with German as a minor/breadth subject,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geography,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sociology,NA,NA,1st year,1st year,German proficient 1 (Monash University),Intermediate,more than 6 years,German in Australia,NA,QC,ENGINEERING,NA,NA,HUM,MINOR.BREADTH
5357791133,97697150,2017-05-15T11:02:00Z,2017-05-15T11:09:00Z,Strongly agree,Agree,Agree,Agree,Disagree,Strongly disagree,Strongly disagree,Not sure,Strongly disagree,Not sure,Disagree,Agree,Not sure,Disagree,Strongly agree,Agree,Not sure,Strongly agree,Disagree,Strongly agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Not sure,Agree,Strongly agree,Agree,Strongly disagree,Not sure,Not sure,"I've done it for 6 1/2 years now and don't want to lose my ability to speak, understand and read German.",I want to go travelling in the future and want to be able to communicate in the respective languages of the countries included but not limited to German.,travelling :),1,1,0,0,0,0,1,1,NA,0,0,0,0,0,1,QC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEALTH,18-25,Female,English and Dutch,No,No,No,NA,0,1,0,0,0,NA,Yes,0,0,0,0,TRAVELLING,NA,NA,NA,NA,NA,NA,NA,"Arts, not sure if major or minor.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Psychology,NA,NA,NA,NA,"Literature, biology.",1st year,1st year,German proficient 1 (Monash University),Upper-intermediate,more than 6 years,German in Australia,NA,QC,HEALTH,NA,TRAVELLING,HUM,PENDING
5357879684,97084573,2017-05-15T15:36:00Z,2017-05-15T15:45:00Z,Strongly agree,Strongly agree,Agree,Agree,Agree,Not sure,Disagree,Agree,Not sure,Agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Not sure,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Not sure,Not sure,Not sure,I first studied German at primary school and continued right through to Year 12 VCE. During this time I became increasingly interested in Germany and its culture and language. I would like to be able to fluently speak German as a second language - to a standard where I can live and work in Germany for a period of time - perhaps a few years. That is my goal.,"Being able to diversify a bit - and to be able to master a second language. A lot of science (historically) has been German, and so it relates to my other field of study (engineering). I will eventually be able to read old technical texts that were written in German and be able to converse with people who work for German companies today. By learning at university I can expand upon my high school level knowledge.","I would love to work as an engineer in Germany - and I think knowing German would be pretty important there! Even if I'm not working in Germany, I would like to work for a German-based company, and I feel that having knowledge of the language would make communicating with colleagues and other professionals easier. 

Learning a second language will also demonstrate my willingness to learn.",1,1,1,0,1,1,1,1,NA,0,0,1,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENGINEERING,18-25,Male,English,No,No,No,NA,1,1,0,0,0,NA,Yes,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bachelor of Engineering with Diploma of Languages (German),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engineering,2nd year,1st year,German proficient 1 (Monash University),Intermediate,more than 6 years,German in Australia,NA,NA,ENGINEERING,NA,NA,SCI,DIPLOMA
5358858372,97084573,2017-05-16T14:12:00Z,2017-05-16T18:28:00Z,Agree,Agree,Agree,Agree,Not sure,Not sure,Disagree,Strongly agree,Disagree,Strongly agree,Disagree,Strongly agree,Agree,Agree,Strongly agree,NA,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,"To become bilingual, to read folklore and the like in its original language.","Chiefly, learning German at university as opposed to other methods ensures a higher standard of learning.",A second language allowing me more ways to express things and new perspectives.,0,0,0,0,0,1,1,0,NA,1,0,0,0,0,0,QC,1,0,0,0,0,0,0,0,0,1,1,0,0,0,NA,18-25,Male,English,"French (from high school)
",Ukrainian (which I'm studying in parallel to German),Yes,Grandma (on mums side of the family) was raised in German Southwest Africa,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,Bachelor of Science with German as a minor/breadth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathematics,4th year bachelor,1st year,German introductory 1 (Monash University),Elementary,0 years,German in Australia,NA,QC,NA,NA,NA,SCI,MINOR.BREADTH
5359841458,97697150,2017-05-17T13:26:00Z,2017-05-17T13:32:00Z,Agree,Strongly agree,Agree,Agree,Disagree,Not sure,Strongly disagree,Not sure,Strongly disagree,Agree,Disagree,Strongly agree,Agree,Not sure,Not sure,Strongly agree,Not sure,Agree,Not sure,Strongly agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Not sure,Agree,Agree,Disagree,Not sure,Disagree,I had to learn it for school (I did IB) and don't like the idea of my knowledge wasting away. Also I feel like not learning a second language and expecting others to know English is a bit lazy.,"Potentially widening my career options to work at a Germany engineering firm 
Continue improving my current German so I can use it in the future.","Possibly living and working in a German-speaking country for a bit
Assisting me when I travel overseas to Europe.",0,0,0,0,0,0,1,0,NA,0,0,0,0,0,1,QC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENGINEERING,18-25,Female,English,No,No,No,NA,0,1,0,0,0,NA,Yes,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engineering breadth subject / Diploma in Languages.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engineering,1st year,1st year,German proficient 1 (Monash University),Upper-intermediate,4-6 years,German in Australia,NA,QC,ENGINEERING,NA,NA,SCI,DIPLOMA
5359843727,97697150,2017-05-17T13:33:00Z,2017-05-17T13:39:00Z,Agree,Agree,Agree,Agree,Disagree,Not sure,Disagree,Disagree,Disagree,Strongly agree,Not sure,Strongly agree,Agree,Not sure,Strongly agree,Not sure,Not sure,Strongly agree,Not sure,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Agree,Strongly agree,Not sure,Disagree,Agree,Disagree,"My parents speak ""Austrian"". I like the language and I now have German friends I like to speak in German to.","- Expand my horizon in career opportunities
- Helps my understanding of the English language 
- Make new friends and communicate properly.","- I would like to study in Germany and when living there, I would like to be able to communicate.",1,1,1,0,0,0,1,1,NA,1,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PSYCHOLOGY,18-25,Female,English,No,No,No,NA,0,1,1,0,0,NA,Yes,0,0,0,0,EXCHANGE,NA,NA,NA,NA,NA,Bachelor of Science with German as a minor/breadth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Have not chosen major.,1st year,3rd year,German 5 (Melbourne University),Upper-intermediate,more than 6 years,German in Australia,NA,NA,PSYCHOLOGY,NA,EXCHANGE,SCI,MINOR.BREADTH
5359846183,97697150,2017-05-17T13:39:00Z,2017-05-17T13:44:00Z,Agree,Strongly agree,Agree,Agree,Strongly agree,Not sure,Not sure,Disagree,Strongly disagree,Agree,Not sure,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Not sure,Strongly agree,Not sure,Agree,Agree,Strongly agree,Agree,Agree,Not sure,Agree,Strongly agree,Agree,Agree,Agree,Not sure,"improve in German
to be able to speak with German relatives","Another talent to put on CV
employers look for people who are bilingual","Speaking with family 
Studying in German 
Travel and work in Germany.",0,1,0,0,0,1,1,0,NA,1,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,SCIENCE,18-25,Female,English,No,No,Yes,NA,1,1,0,0,0,NA,Yes,NA,1,1,NA,NA,NA,NA,NA,NA,NA,Bachelor of Science with German as a minor/breadth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1st year,1st year,German proficient 1 (Monash University),Upper-intermediate,more than 6 years,German in Australia,NA,NA,SCIENCE,NA,NA,SCI,MINOR.BREADTH
